ID,이탈 여부 예측,이탈 확률(%)
3356170,Yes,60.1
3213370,Yes,60.1
3174034,Yes,60.1
3338706,Yes,60.1
3307206,Yes,60.1
3195726,Yes,60.1
3090838,Yes,60.1
3089298,Yes,60.1
3037214,Yes,60.1
3363754,Yes,60.1
3045374,Yes,60.1
3329446,Yes,60.1
3010630,Yes,60.1
3257978,Yes,60.1
3026894,Yes,60.1
3077098,Yes,60.1
3044898,Yes,60.1
3033226,Yes,60.1
3150398,Yes,60.1
3244574,Yes,60.1
3087694,Yes,60.1
3035574,Yes,60.1
3065830,Yes,60.1
3146270,Yes,60.1
3192570,Yes,60.1
3047286,Yes,60.1
3215238,Yes,60.1
3270486,Yes,60.1
3315446,Yes,60.1
3305706,Yes,60.1
3069574,Yes,60.1
3398270,Yes,60.1
3129642,Yes,60.1
3298822,Yes,60.1
3239938,Yes,60.1
3390850,Yes,60.1
3153390,Yes,60.1
3046046,Yes,60.1
3197374,Yes,60.1
3045822,Yes,60.1
3197354,Yes,60.1
3239994,Yes,60.1
3140814,Yes,60.1
3215714,Yes,60.1
3028966,Yes,60.1
3192538,Yes,60.1
3223822,Yes,60.1
3332310,Yes,60.1
3229798,Yes,60.1
3048898,Yes,60.1
3214242,Yes,60.1
3200034,Yes,60.1
3217150,Yes,60.1
3162386,Yes,60.1
3137466,Yes,60.1
3392714,Yes,60.1
3053834,Yes,60.1
3315282,Yes,60.1
3181782,Yes,60.1
3299542,Yes,60.1
3237542,Yes,60.1
3005102,Yes,60.1
3354910,Yes,60.1
3193238,Yes,60.1
3351206,Yes,60.1
3317086,Yes,60.1
3078558,Yes,60.1
3096210,Yes,60.1
3193090,Yes,60.1
3103750,Yes,60.1
3312082,Yes,60.1
3207426,Yes,60.1
3151278,Yes,60.1
3337482,Yes,60.0
3057414,Yes,60.0
3143714,Yes,60.0
3227954,Yes,60.0
3268982,Yes,60.0
3046294,Yes,60.0
3260090,Yes,60.0
3390698,Yes,60.0
3044362,Yes,60.0
3014926,Yes,60.0
3149862,Yes,60.0
3361482,Yes,60.0
3225362,Yes,60.0
3245018,Yes,60.0
3129746,Yes,60.0
3326334,Yes,60.0
3142954,Yes,60.0
3304894,Yes,60.0
3129886,Yes,60.0
3081134,Yes,60.0
3113214,Yes,60.0
3252586,Yes,60.0
3069718,Yes,60.0
3024434,Yes,60.0
3059422,Yes,60.0
3028570,Yes,60.0
3094158,Yes,60.0
3061958,Yes,60.0
3206930,Yes,60.0
3164578,Yes,60.0
3212066,Yes,60.0
3229858,Yes,60.0
3299430,Yes,60.0
3172858,Yes,60.0
3061094,Yes,60.0
3259998,Yes,60.0
3195786,Yes,60.0
3277202,Yes,60.0
3304346,Yes,60.0
3125574,Yes,60.0
3073434,Yes,60.0
3125570,Yes,60.0
3110570,Yes,60.0
3072510,Yes,60.0
3186674,Yes,60.0
3125606,Yes,60.0
3113930,Yes,60.0
3316610,Yes,60.0
3150946,Yes,60.0
3219350,Yes,60.0
3235142,Yes,60.0
3239766,Yes,60.0
3091922,Yes,60.0
3014434,Yes,60.0
3052538,Yes,60.0
3035186,Yes,60.0
3014194,Yes,60.0
3153450,Yes,60.0
3104946,Yes,60.0
3192454,Yes,60.0
3202802,Yes,60.0
3171362,Yes,60.0
3294394,Yes,60.0
3055030,Yes,60.0
3185734,Yes,60.0
3196806,Yes,60.0
3261710,Yes,60.0
3067014,Yes,60.0
3170726,Yes,60.0
3071618,Yes,60.0
3114518,Yes,60.0
3270638,Yes,60.0
3123170,Yes,60.0
3038798,Yes,60.0
3071630,Yes,60.0
3310990,Yes,60.0
3236242,Yes,60.0
3086658,Yes,60.0
3240794,Yes,60.0
3220998,Yes,60.0
3007006,Yes,60.0
3213030,Yes,60.0
3039782,Yes,60.0
3123810,Yes,60.0
3051690,Yes,60.0
3133354,Yes,60.0
3069938,Yes,60.0
3022566,Yes,60.0
3340538,Yes,60.0
3121218,Yes,60.0
3172354,Yes,60.0
3279586,Yes,60.0
3121302,Yes,60.0
3346918,Yes,60.0
3241838,Yes,60.0
3189798,Yes,60.0
3216062,Yes,60.0
3092618,Yes,60.0
3252758,Yes,60.0
3233430,Yes,60.0
3356182,Yes,60.0
3005410,Yes,60.0
3161638,Yes,60.0
3171798,Yes,60.0
3166230,Yes,60.0
3120066,Yes,60.0
3099474,Yes,60.0
3115302,Yes,60.0
3277286,Yes,59.9
3337830,Yes,59.9
3302546,Yes,59.9
3224922,Yes,59.9
3071798,Yes,59.9
3362630,Yes,59.9
3335294,Yes,59.9
3073842,Yes,59.9
3392018,Yes,59.9
3346346,Yes,59.9
3004290,Yes,59.9
3064234,Yes,59.9
3170618,Yes,59.9
3206514,Yes,59.9
3200694,Yes,59.9
3229238,Yes,59.9
3260018,Yes,59.9
3274366,Yes,59.9
3131646,Yes,59.9
3012138,Yes,59.9
3060946,Yes,59.9
3214850,Yes,59.9
3344542,Yes,59.9
3128726,Yes,59.9
3158522,Yes,59.9
3055158,Yes,59.9
3002866,Yes,59.9
3282058,Yes,59.9
3184190,Yes,59.9
3211162,Yes,59.9
3077130,Yes,59.9
3285034,Yes,59.9
3214054,Yes,59.9
3067542,Yes,59.9
3259410,Yes,59.9
3118382,Yes,59.9
3155502,Yes,59.9
3030094,Yes,59.9
3288046,Yes,59.9
3218498,Yes,59.9
3066722,Yes,59.9
3242534,Yes,59.9
3130770,Yes,59.9
3193910,Yes,59.9
3175590,Yes,59.9
3263674,Yes,59.9
3246686,Yes,59.9
3237910,Yes,59.9
3184854,Yes,59.9
3300922,Yes,59.9
3361938,Yes,59.9
3331146,Yes,59.9
3370370,Yes,59.9
3103002,Yes,59.9
3231310,Yes,59.9
3042938,Yes,59.9
3177462,Yes,59.9
3209214,Yes,59.9
3234778,Yes,59.9
3231758,Yes,59.9
3070950,Yes,59.9
3098026,Yes,59.9
3234574,Yes,59.9
3222586,Yes,59.9
3132266,Yes,59.9
3343318,Yes,59.9
3288358,Yes,59.9
3144250,Yes,59.9
3076034,Yes,59.9
3034910,Yes,59.9
3196694,Yes,59.9
3024370,Yes,59.9
3354686,Yes,59.9
3076214,Yes,59.9
3113206,Yes,59.9
3050266,Yes,59.9
3318974,Yes,59.9
3282666,Yes,59.9
3087086,Yes,59.9
3016790,Yes,59.9
3222182,Yes,59.9
3257130,Yes,59.9
3273650,Yes,59.9
3287754,Yes,59.9
3326362,Yes,59.9
3088090,Yes,59.9
3341630,Yes,59.9
3116962,Yes,59.9
3070802,Yes,59.9
3095574,Yes,59.9
3319546,Yes,59.9
3278374,Yes,59.9
3120682,Yes,59.9
3205118,Yes,59.9
3151910,Yes,59.9
3095730,Yes,59.9
3205454,Yes,59.9
3039254,Yes,59.9
3365634,Yes,59.9
3230822,Yes,59.9
3148122,Yes,59.9
3274042,Yes,59.9
3044906,Yes,59.9
3361558,Yes,59.9
3323478,Yes,59.9
3398090,Yes,59.9
3258706,Yes,59.9
3240230,Yes,59.8
3228150,Yes,59.8
3059338,Yes,59.8
3163998,Yes,59.8
3345922,Yes,59.8
3331138,Yes,59.8
3275486,Yes,59.8
3089258,Yes,59.8
3347830,Yes,59.8
3052490,Yes,59.8
3092330,Yes,59.8
3368022,Yes,59.8
3390858,Yes,59.8
3240866,Yes,59.8
3227670,Yes,59.8
3005674,Yes,59.8
3045962,Yes,59.8
3285086,Yes,59.8
3208470,Yes,59.8
3227286,Yes,59.8
3326346,Yes,59.8
3266818,Yes,59.8
3161678,Yes,59.8
3307338,Yes,59.8
3279274,Yes,59.8
3070490,Yes,59.8
3023762,Yes,59.8
3057814,Yes,59.8
3212410,Yes,59.8
3212302,Yes,59.8
3100010,Yes,59.8
3302766,Yes,59.8
3049106,Yes,59.8
3064322,Yes,59.8
3255218,Yes,59.8
3056526,Yes,59.8
3145342,Yes,59.8
3392858,Yes,59.8
3072254,Yes,59.8
3304010,Yes,59.8
3082330,Yes,59.8
3331482,Yes,59.8
3032782,Yes,59.8
3276322,Yes,59.8
3394026,Yes,59.8
3317810,Yes,59.8
3306046,Yes,59.8
3328598,Yes,59.8
3138854,Yes,59.8
3002782,Yes,59.8
3287494,Yes,59.8
3165278,Yes,59.8
3221014,Yes,59.8
3201902,Yes,59.8
3278282,Yes,59.8
3040018,Yes,59.8
3232182,Yes,59.8
3288326,Yes,59.8
3231306,Yes,59.8
3194510,Yes,59.8
3112590,Yes,59.8
3132190,Yes,59.8
3237654,Yes,59.8
3176126,Yes,59.8
3183058,Yes,59.8
3233130,Yes,59.8
3161854,Yes,59.8
3041194,Yes,59.8
3121670,Yes,59.8
3127734,Yes,59.8
3221806,Yes,59.8
3233950,Yes,59.8
3052758,Yes,59.8
3013426,Yes,59.8
3022946,Yes,59.8
3035434,Yes,59.8
3350958,Yes,59.8
3122134,Yes,59.8
3067466,Yes,59.8
3141854,Yes,59.8
3005542,Yes,59.8
3223902,Yes,59.8
3332498,Yes,59.8
3020990,Yes,59.8
3005250,Yes,59.8
3242462,Yes,59.8
3165118,Yes,59.8
3213770,Yes,59.8
3189790,Yes,59.8
3093570,Yes,59.7
3325618,Yes,59.7
3388298,Yes,59.7
3080998,Yes,59.7
3050070,Yes,59.7
3344658,Yes,59.7
3377478,Yes,59.7
3366182,Yes,59.7
3342810,Yes,59.7
3216178,Yes,59.7
3192170,Yes,59.7
3343874,Yes,59.7
3139386,Yes,59.7
3136170,Yes,59.7
3134842,Yes,59.7
3177266,Yes,59.7
3079926,Yes,59.7
3130898,Yes,59.7
3324710,Yes,59.7
3382922,Yes,59.7
3257766,Yes,59.7
3213722,Yes,59.7
3275142,Yes,59.7
3025598,Yes,59.7
3155150,Yes,59.7
3056938,Yes,59.7
3283034,Yes,59.7
3011154,Yes,59.7
3104110,Yes,59.7
3057902,Yes,59.7
3056738,Yes,59.7
3325210,Yes,59.7
3193482,Yes,59.7
3112050,Yes,59.7
3119482,Yes,59.7
3045042,Yes,59.7
3295802,Yes,59.7
3354418,Yes,59.7
3127098,Yes,59.7
3030582,Yes,59.7
3295718,Yes,59.7
3230002,Yes,59.7
3153370,Yes,59.7
3124686,Yes,59.7
3172514,Yes,59.7
3009930,Yes,59.7
3239702,Yes,59.7
3097190,Yes,59.7
3141526,Yes,59.7
3328218,Yes,59.7
3012982,Yes,59.7
3363270,Yes,59.7
3244990,Yes,59.7
3334854,Yes,59.7
3310594,Yes,59.7
3173450,Yes,59.7
3346914,Yes,59.7
3071054,Yes,59.7
3393250,Yes,59.7
3173214,Yes,59.7
3327666,Yes,59.7
3260786,Yes,59.7
3241578,Yes,59.7
3070894,Yes,59.7
3172950,Yes,59.7
3277974,Yes,59.7
3204222,Yes,59.7
3346542,Yes,59.7
3245618,Yes,59.7
3158210,Yes,59.7
3204970,Yes,59.7
3043346,Yes,59.7
3266958,Yes,59.7
3197430,Yes,59.7
3119462,Yes,59.7
3009962,Yes,59.7
3112978,Yes,59.7
3100242,Yes,59.7
3393478,Yes,59.7
3154086,Yes,59.7
3110242,Yes,59.7
3364022,Yes,59.7
3244250,Yes,59.7
3294670,Yes,59.7
3083550,Yes,59.7
3065014,Yes,59.7
3034562,Yes,59.7
3171802,Yes,59.7
3117810,Yes,59.7
3200530,Yes,59.7
3181542,Yes,59.7
3083870,Yes,59.7
3270134,Yes,59.7
3063694,Yes,59.7
3276966,Yes,59.7
3317186,Yes,59.7
3128322,Yes,59.7
3155830,Yes,59.7
3282542,Yes,59.7
3007138,Yes,59.7
3199594,Yes,59.7
3354058,Yes,59.7
3176894,Yes,59.6
3147310,Yes,59.6
3036106,Yes,59.6
3220162,Yes,59.6
3341350,Yes,59.6
3075698,Yes,59.6
3170014,Yes,59.6
3184122,Yes,59.6
3192174,Yes,59.6
3122718,Yes,59.6
3125642,Yes,59.6
3137326,Yes,59.6
3247106,Yes,59.6
3146114,Yes,59.6
3238034,Yes,59.6
3183346,Yes,59.6
3069418,Yes,59.6
3179138,Yes,59.6
3051970,Yes,59.6
3397306,Yes,59.6
3156634,Yes,59.6
3105166,Yes,59.6
3318234,Yes,59.6
3144518,Yes,59.6
3058406,Yes,59.6
3190466,Yes,59.6
3160594,Yes,59.6
3193274,Yes,59.6
3156466,Yes,59.6
3114462,Yes,59.6
3219526,Yes,59.6
3032058,Yes,59.6
3166194,Yes,59.6
3261170,Yes,59.6
3106742,Yes,59.6
3123122,Yes,59.6
3263790,Yes,59.6
3133734,Yes,59.6
3025438,Yes,59.6
3233346,Yes,59.6
3397290,Yes,59.6
3340594,Yes,59.6
3294626,Yes,59.6
3040642,Yes,59.6
3301650,Yes,59.6
3222810,Yes,59.6
3229426,Yes,59.6
3228670,Yes,59.6
3187262,Yes,59.6
3130886,Yes,59.6
3224794,Yes,59.6
3135110,Yes,59.6
3339118,Yes,59.6
3259266,Yes,59.6
3044258,Yes,59.6
3069906,Yes,59.6
3080670,Yes,59.6
3287470,Yes,59.6
3141574,Yes,59.6
3044346,Yes,59.6
3141674,Yes,59.6
3032254,Yes,59.6
3077186,Yes,59.6
3081758,Yes,59.6
3109426,Yes,59.6
3019058,Yes,59.6
3128622,Yes,59.6
3164014,Yes,59.6
3228402,Yes,59.6
3191702,Yes,59.6
3175550,Yes,59.6
3333110,Yes,59.6
3140402,Yes,59.6
3225738,Yes,59.6
3163418,Yes,59.6
3342734,Yes,59.6
3251574,Yes,59.6
3105810,Yes,59.6
3207098,Yes,59.6
3159390,Yes,59.6
3238238,Yes,59.6
3173418,Yes,59.6
3330462,Yes,59.6
3043666,Yes,59.6
3218326,Yes,59.6
3223394,Yes,59.6
3308962,Yes,59.6
3061302,Yes,59.6
3111982,Yes,59.6
3330014,Yes,59.6
3315402,Yes,59.6
3087602,Yes,59.6
3280226,Yes,59.6
3009682,Yes,59.6
3204766,Yes,59.6
3164914,Yes,59.6
3340698,Yes,59.6
3001550,Yes,59.6
3263898,Yes,59.5
3052542,Yes,59.5
3107150,Yes,59.5
3275326,Yes,59.5
3092810,Yes,59.5
3358382,Yes,59.5
3368626,Yes,59.5
3244626,Yes,59.5
3148650,Yes,59.5
3178062,Yes,59.5
3215390,Yes,59.5
3300898,Yes,59.5
3313154,Yes,59.5
3178102,Yes,59.5
3136254,Yes,59.5
3396858,Yes,59.5
3240166,Yes,59.5
3069762,Yes,59.5
3269526,Yes,59.5
3147994,Yes,59.5
3098174,Yes,59.5
3002402,Yes,59.5
3301118,Yes,59.5
3020554,Yes,59.5
3160790,Yes,59.5
3084270,Yes,59.5
3030546,Yes,59.5
3117050,Yes,59.5
3398922,Yes,59.5
3072062,Yes,59.5
3026790,Yes,59.5
3239534,Yes,59.5
3254786,Yes,59.5
3198974,Yes,59.5
3014550,Yes,59.5
3072522,Yes,59.5
3288294,Yes,59.5
3214630,Yes,59.5
3266058,Yes,59.5
3283782,Yes,59.5
3153314,Yes,59.5
3067342,Yes,59.5
3120202,Yes,59.5
3172342,Yes,59.5
3247026,Yes,59.5
3173818,Yes,59.5
3392374,Yes,59.5
3187554,Yes,59.5
3308242,Yes,59.5
3173594,Yes,59.5
3150554,Yes,59.5
3206718,Yes,59.5
3073138,Yes,59.5
3205962,Yes,59.5
3230858,Yes,59.5
3031622,Yes,59.5
3154730,Yes,59.5
3284802,Yes,59.5
3125894,Yes,59.5
3088862,Yes,59.5
3143554,Yes,59.5
3012022,Yes,59.5
3125450,Yes,59.5
3127870,Yes,59.5
3082078,Yes,59.5
3076266,Yes,59.5
3210854,Yes,59.5
3251546,Yes,59.5
3028586,Yes,59.5
3227762,Yes,59.5
3227806,Yes,59.5
3005722,Yes,59.5
3046250,Yes,59.5
3159222,Yes,59.5
3012802,Yes,59.5
3306946,Yes,59.5
3305490,Yes,59.5
3069050,Yes,59.5
3337842,Yes,59.5
3163186,Yes,59.5
3069130,Yes,59.5
3081926,Yes,59.5
3128070,Yes,59.5
3059526,Yes,59.5
3203742,Yes,59.5
3154718,Yes,59.5
3132702,Yes,59.5
3311522,Yes,59.5
3395418,Yes,59.5
3114154,Yes,59.5
3212770,Yes,59.5
3351610,Yes,59.5
3179662,Yes,59.5
3166430,Yes,59.5
3086894,Yes,59.5
3107902,Yes,59.5
3395626,Yes,59.5
3234138,Yes,59.5
3233954,Yes,59.5
3099598,Yes,59.5
3294558,Yes,59.5
3238182,Yes,59.5
3038374,Yes,59.5
3162290,Yes,59.5
3152794,Yes,59.5
3080054,Yes,59.5
3122822,Yes,59.4
3114174,Yes,59.4
3010298,Yes,59.4
3221246,Yes,59.4
3288254,Yes,59.4
3310734,Yes,59.4
3254810,Yes,59.4
3342818,Yes,59.4
3129262,Yes,59.4
3037938,Yes,59.4
3133522,Yes,59.4
3106162,Yes,59.4
3107050,Yes,59.4
3238606,Yes,59.4
3031342,Yes,59.4
3086810,Yes,59.4
3396162,Yes,59.4
3115402,Yes,59.4
3220558,Yes,59.4
3169486,Yes,59.4
3011538,Yes,59.4
3268198,Yes,59.4
3333042,Yes,59.4
3232850,Yes,59.4
3125322,Yes,59.4
3394622,Yes,59.4
3240342,Yes,59.4
3113722,Yes,59.4
3120050,Yes,59.4
3106846,Yes,59.4
3231550,Yes,59.4
3339986,Yes,59.4
3072162,Yes,59.4
3238514,Yes,59.4
3006266,Yes,59.4
3393350,Yes,59.4
3095270,Yes,59.4
3268898,Yes,59.4
3080546,Yes,59.4
3095826,Yes,59.4
3126742,Yes,59.4
3218298,Yes,59.4
3087526,Yes,59.4
3221570,Yes,59.4
3087590,Yes,59.4
3223810,Yes,59.4
3082958,Yes,59.4
3111730,Yes,59.4
3222146,Yes,59.4
3052942,Yes,59.4
3175122,Yes,59.4
3287226,Yes,59.4
3065154,Yes,59.4
3143786,Yes,59.4
3216266,Yes,59.4
3058310,Yes,59.4
3256822,Yes,59.4
3264670,Yes,59.4
3334198,Yes,59.4
3348230,Yes,59.4
3022330,Yes,59.4
3356822,Yes,59.4
3197838,Yes,59.4
3012590,Yes,59.4
3065754,Yes,59.4
3360730,Yes,59.4
3067774,Yes,59.4
3138982,Yes,59.4
3096602,Yes,59.4
3015150,Yes,59.4
3064750,Yes,59.4
3182606,Yes,59.4
3157198,Yes,59.4
3264378,Yes,59.4
3022114,Yes,59.4
3144806,Yes,59.4
3336422,Yes,59.4
3065610,Yes,59.4
3186594,Yes,59.4
3344738,Yes,59.4
3159582,Yes,59.4
3136406,Yes,59.4
3286022,Yes,59.4
3013210,Yes,59.4
3325170,Yes,59.4
3158214,Yes,59.4
3103122,Yes,59.4
3328694,Yes,59.4
3103830,Yes,59.4
3273922,Yes,59.4
3295338,Yes,59.4
3138630,Yes,59.4
3184206,Yes,59.4
3181478,Yes,59.4
3284594,Yes,59.4
3066134,Yes,59.4
3149538,Yes,59.4
3265638,Yes,59.4
3334146,Yes,59.3
3201626,Yes,59.3
3051710,Yes,59.3
3021574,Yes,59.3
3001402,Yes,59.3
3004774,Yes,59.3
3243090,Yes,59.3
3130318,Yes,59.3
3102818,Yes,59.3
3101362,Yes,59.3
3273814,Yes,59.3
3109414,Yes,59.3
3093066,Yes,59.3
3222294,Yes,59.3
3064318,Yes,59.3
3337206,Yes,59.3
3032486,Yes,59.3
3397446,Yes,59.3
3132570,Yes,59.3
3110850,Yes,59.3
3208886,Yes,59.3
3258318,Yes,59.3
3292414,Yes,59.3
3000490,Yes,59.3
3288302,Yes,59.3
3062242,Yes,59.3
3192550,Yes,59.3
3051638,Yes,59.3
3192526,Yes,59.3
3298414,Yes,59.3
3211794,Yes,59.3
3194590,Yes,59.3
3154494,Yes,59.3
3356294,Yes,59.3
3044390,Yes,59.3
3024138,Yes,59.3
3211662,Yes,59.3
3241922,Yes,59.3
3224990,Yes,59.3
3056130,Yes,59.3
3135654,Yes,59.3
3207274,Yes,59.3
3110794,Yes,59.3
3176634,Yes,59.3
3230854,Yes,59.3
3353650,Yes,59.3
3392330,Yes,59.3
3134342,Yes,59.3
3126466,Yes,59.3
3361402,Yes,59.3
3019998,Yes,59.3
3002966,Yes,59.3
3298042,Yes,59.3
3245802,Yes,59.3
3020006,Yes,59.3
3011210,Yes,59.3
3316210,Yes,59.3
3313702,Yes,59.3
3315822,Yes,59.3
3119142,Yes,59.3
3070198,Yes,59.3
3022702,Yes,59.3
3110922,Yes,59.3
3049454,Yes,59.3
3103994,Yes,59.3
3045254,Yes,59.3
3334954,Yes,59.3
3064594,Yes,59.3
3190526,Yes,59.3
3295762,Yes,59.3
3295066,Yes,59.3
3012474,Yes,59.3
3124974,Yes,59.3
3200746,Yes,59.3
3086182,Yes,59.3
3110350,Yes,59.3
3096238,Yes,59.3
3054002,Yes,59.3
3143982,Yes,59.3
3167882,Yes,59.3
3244554,Yes,59.3
3331662,Yes,59.3
3186010,Yes,59.3
3023522,Yes,59.3
3363538,Yes,59.3
3076086,Yes,59.3
3211118,Yes,59.3
3122402,Yes,59.3
3011274,Yes,59.3
3028042,Yes,59.3
3155838,Yes,59.3
3282478,Yes,59.3
3063006,Yes,59.3
3211534,Yes,59.3
3013750,Yes,59.3
3000842,Yes,59.3
3368166,Yes,59.3
3314150,Yes,59.3
3266258,Yes,59.3
3346206,Yes,59.3
3064810,Yes,59.3
3289842,Yes,59.3
3232742,Yes,59.2
3067330,Yes,59.2
3186730,Yes,59.2
3180282,Yes,59.2
3039014,Yes,59.2
3070510,Yes,59.2
3147802,Yes,59.2
3210270,Yes,59.2
3159302,Yes,59.2
3091262,Yes,59.2
3053310,Yes,59.2
3148534,Yes,59.2
3060998,Yes,59.2
3198146,Yes,59.2
3251114,Yes,59.2
3330978,Yes,59.2
3088986,Yes,59.2
3234782,Yes,59.2
3073066,Yes,59.2
3316890,Yes,59.2
3063698,Yes,59.2
3365822,Yes,59.2
3181470,Yes,59.2
3119894,Yes,59.2
3083614,Yes,59.2
3149466,Yes,59.2
3302466,Yes,59.2
3058822,Yes,59.2
3186570,Yes,59.2
3397298,Yes,59.2
3079714,Yes,59.2
3109334,Yes,59.2
3216926,Yes,59.2
3282438,Yes,59.2
3280614,Yes,59.2
3000238,Yes,59.2
3187806,Yes,59.2
3335966,Yes,59.2
3341954,Yes,59.2
3031882,Yes,59.2
3337930,Yes,59.2
3132750,Yes,59.2
3135834,Yes,59.2
3346330,Yes,59.2
3346946,Yes,59.2
3234110,Yes,59.2
3223926,Yes,59.2
3246734,Yes,59.2
3237322,Yes,59.2
3042614,Yes,59.2
3084734,Yes,59.2
3073954,Yes,59.2
3304034,Yes,59.2
3297430,Yes,59.2
3350582,Yes,59.2
3008618,Yes,59.2
3003486,Yes,59.2
3164950,Yes,59.2
3217974,Yes,59.2
3125138,Yes,59.2
3235098,Yes,59.2
3063878,Yes,59.2
3350090,Yes,59.2
3080634,Yes,59.2
3351014,Yes,59.2
3258242,Yes,59.2
3067834,Yes,59.2
3270990,Yes,59.2
3063830,Yes,59.2
3096330,Yes,59.2
3156510,Yes,59.2
3226538,Yes,59.2
3269466,Yes,59.2
3015194,Yes,59.2
3342278,Yes,59.2
3232814,Yes,59.2
3259174,Yes,59.2
3359794,Yes,59.2
3364542,Yes,59.2
3297750,Yes,59.2
3364574,Yes,59.2
3141486,Yes,59.2
3291654,Yes,59.2
3181090,Yes,59.2
3394614,Yes,59.2
3332782,Yes,59.2
3124078,Yes,59.2
3339482,Yes,59.2
3140362,Yes,59.2
3333854,Yes,59.2
3097498,Yes,59.2
3029990,Yes,59.2
3282142,Yes,59.2
3180278,Yes,59.2
3108750,Yes,59.2
3283382,Yes,59.2
3143330,Yes,59.2
3220822,Yes,59.2
3321074,Yes,59.2
3191122,Yes,59.2
3294286,Yes,59.2
3058654,Yes,59.2
3074898,Yes,59.2
3075530,Yes,59.2
3145722,Yes,59.1
3223770,Yes,59.1
3229598,Yes,59.1
3191678,Yes,59.1
3305190,Yes,59.1
3180018,Yes,59.1
3064530,Yes,59.1
3132318,Yes,59.1
3223742,Yes,59.1
3317294,Yes,59.1
3071738,Yes,59.1
3119886,Yes,59.1
3188378,Yes,59.1
3200874,Yes,59.1
3036758,Yes,59.1
3238094,Yes,59.1
3241646,Yes,59.1
3111386,Yes,59.1
3090550,Yes,59.1
3313306,Yes,59.1
3252286,Yes,59.1
3127558,Yes,59.1
3318322,Yes,59.1
3132462,Yes,59.1
3311078,Yes,59.1
3079570,Yes,59.1
3052678,Yes,59.1
3033010,Yes,59.1
3074542,Yes,59.1
3215326,Yes,59.1
3121402,Yes,59.1
3152458,Yes,59.1
3076334,Yes,59.1
3397534,Yes,59.1
3028630,Yes,59.1
3063826,Yes,59.1
3126270,Yes,59.1
3184762,Yes,59.1
3181374,Yes,59.1
3038722,Yes,59.1
3051406,Yes,59.1
3236658,Yes,59.1
3062550,Yes,59.1
3209726,Yes,59.1
3163874,Yes,59.1
3324122,Yes,59.1
3178294,Yes,59.1
3199282,Yes,59.1
3255270,Yes,59.1
3258610,Yes,59.1
3025118,Yes,59.1
3326314,Yes,59.1
3124602,Yes,59.1
3216322,Yes,59.1
3031038,Yes,59.1
3295606,Yes,59.1
3328282,Yes,59.1
3301826,Yes,59.1
3258514,Yes,59.1
3353198,Yes,59.1
3226646,Yes,59.1
3301906,Yes,59.1
3109530,Yes,59.1
3262762,Yes,59.1
3185386,Yes,59.1
3166742,Yes,59.1
3090274,Yes,59.1
3117086,Yes,59.1
3392910,Yes,59.1
3257082,Yes,59.1
3073086,Yes,59.1
3151718,Yes,59.1
3147766,Yes,59.1
3308690,Yes,59.1
3085730,Yes,59.1
3123226,Yes,59.1
3294090,Yes,59.1
3025818,Yes,59.1
3197742,Yes,59.1
3338906,Yes,59.1
3070282,Yes,59.1
3325338,Yes,59.1
3060442,Yes,59.1
3108110,Yes,59.1
3179834,Yes,59.1
3332950,Yes,59.1
3066682,Yes,59.1
3325946,Yes,59.1
3066910,Yes,59.1
3260346,Yes,59.1
3245526,Yes,59.1
3285370,Yes,59.1
3277270,Yes,59.1
3182090,Yes,59.1
3253370,Yes,59.1
3361862,Yes,59.1
3013530,Yes,59.1
3094630,Yes,59.0
3033930,Yes,59.0
3227154,Yes,59.0
3110946,Yes,59.0
3057782,Yes,59.0
3210378,Yes,59.0
3130422,Yes,59.0
3384118,Yes,59.0
3228606,Yes,59.0
3332270,Yes,59.0
3130606,Yes,59.0
3326106,Yes,59.0
3258062,Yes,59.0
3073314,Yes,59.0
3102822,Yes,59.0
3000958,Yes,59.0
3259130,Yes,59.0
3340354,Yes,59.0
3390846,Yes,59.0
3266546,Yes,59.0
3317126,Yes,59.0
3158458,Yes,59.0
3240938,Yes,59.0
3372586,Yes,59.0
3041994,Yes,59.0
3201766,Yes,59.0
3011318,Yes,59.0
3172942,Yes,59.0
3101210,Yes,59.0
3087342,Yes,59.0
3118710,Yes,59.0
3355706,Yes,59.0
3236306,Yes,59.0
3231542,Yes,59.0
3253786,Yes,59.0
3024446,Yes,59.0
3148218,Yes,59.0
3399146,Yes,59.0
3375146,Yes,59.0
3074730,Yes,59.0
3107318,Yes,59.0
3338034,Yes,59.0
3154182,Yes,59.0
3185638,Yes,59.0
3145178,Yes,59.0
3327838,Yes,59.0
3265334,Yes,59.0
3355954,Yes,59.0
3011362,Yes,59.0
3169034,Yes,59.0
3216686,Yes,59.0
3053526,Yes,59.0
3089738,Yes,59.0
3040638,Yes,59.0
3188946,Yes,59.0
3360530,Yes,59.0
3310418,Yes,59.0
3054042,Yes,59.0
3124790,Yes,59.0
3166258,Yes,59.0
3255442,Yes,59.0
3217710,Yes,59.0
3096246,Yes,59.0
3203510,Yes,59.0
3150962,Yes,59.0
3183050,Yes,59.0
3188258,Yes,59.0
3196046,Yes,59.0
3244242,Yes,59.0
3360754,Yes,59.0
3119274,Yes,59.0
3067790,Yes,59.0
3309026,Yes,59.0
3273502,Yes,59.0
3147782,Yes,59.0
3099894,Yes,59.0
3230298,Yes,59.0
3067814,Yes,59.0
3378902,Yes,59.0
3222578,Yes,59.0
